rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,date
1.0,Waste of time,Doesn't have standard mix mount thread. Waste of time. But an atlas stand instead.,[],B019H1STZ0,B019H1STZ0,AELPVVGU5JXBP5HDG2K4R6JU3RZQ,1462404982000,1,True,2016-05-04 23:36:22.000
5.0,Well worth it. !!,Cleaned up the Sound of the cymbal and gave stability on the stand. .,[],B007JW08K4,B007JW08K4,AEBC3PRRZPDCVWWEPVNPOBRPSXFQ,1417287601000,1,True,2014-11-29 19:00:01.000
5.0,Good buy!,It works as advertised. I would buy it again.,[],B004VFTSO4,B004VFTSO4,AEHPLQO6E7BZQG5BKBJ7UMQHKPFA,1581476605069,0,True,2020-02-12 03:03:25.069
5.0,Great guitar package for a beginner,"First off, there was a tiny nick in the finish near the pick guard. Very small, and I'm not type of person to return it over something like that, but if you are, there it is. Otherwise, it looks and sounds great. Stays in tune, and the action isn't too high. You should also know that the hard case is good, but it isn't Fender brand for some reason. I really like the tuner it comes with. It's much more precise than the others I've used.",[],B092DTLKFJ,B0BT83K2C4,AGDGGT52V2FU3QATVK7T3O3ZZCWA,1676230975298,0,True,2023-02-12 19:42:55.298
5.0,Nice!,This is perfect for practice in home studio. Haven't tried it anywhere else. I recharge and then no cord in my way. Use with a 600 amp and no buzzing.,[],B007VDDAK6,B007VDDAK6,AGTIZQIIHQL6BBMSGDMCPYTSK35Q,1461853581000,1,True,2016-04-28 14:26:21.000
5.0,Pretty Nice,Its a pretty comprehensive package - Definitely worth it.,[],B01MSKI46R,B01MSKI46R,AG3IHJT5JOIC4NC7HVFVAWHJNXNA,1482856923000,1,False,2016-12-27 16:42:03.000
5.0,Best key label stickers.,I like that each has both the note name but also illustrates what it looks like on the musical scale.,[],B01EGV6UJ8,B01EGV6UJ8,AHJ6YBGNCA6ZVZJCROMRVFY72DCQ,1473725123000,0,True,2016-09-13 00:05:23.000
2.0,So So,"If you want to learn to play piano, go to a better one or a real one, this one is really a toy.",[],B000GX49V2,B000GX49V2,AEXPZXLVE5Q4ORR2IWH54CSVRQAQ,1197489735000,1,True,2007-12-12 20:02:15.000
4.0,"Very sturdy, definitely worth the purchase","Very sturdy, definitely worth the purchase. My keyboard had groves for a stand that doesn't kit this model but I adjusted it to rest on the flat surfaces and it does the job.",[],B009MBTD6K,B00PCYJSPM,AE7QQE6OSVJKME3AEAEKIV7QPZAQ,1436019737000,0,True,2015-07-04 14:22:17.000
4.0,"FANTASTIC, but severely overpriced.","To clarify, I am very happy with this stand. Great materials, and with the fender name you just can’t go wrong… BUT just doing a quick google search of “guitar case stand” you will be met with a plethora of results that will all get you the exact same look as this case for a fraction of the cost which is why I’m only giving this 4-stars. I’m all for paying a little extra for brand name, but there is absolutely no reason for this to cost more than twice the competitions offerings. I specifically got this one for its dimensions based off where I was putting it in my studio, or else I would have definitely picked up one from Roadrunner or another brand. The leather button straps will wear over time and maybe eventually rip off depending on use and time. Great case, but it just isn’t worth $300+.",[],B07T75B4VN,B0891SBM1L,AHG4AARWYUNS2KPM4WW25E2P347Q,1682459613120,0,True,2023-04-25 21:53:33.120
1.0,looked like a used,Came without  some nuts and bolts! looked like a used one,[],B003GEJ5PI,B09MMT45P1,AEI7YGLV5SZ4B2HL5LHKZP72C2PA,1511130000161,0,True,2017-11-19 22:20:00.161
5.0,Works great,Bought this to update the firmware on a Line 6 M13 effects unit. Worked with no issues.,[],B08DFPTR9P,B08DFPTR9P,AFVBY32P35QFH3RWJ2TV6D5UEDRQ,1653593374567,0,True,2022-05-26 19:29:34.567
4.0,Good for the money,"Update 7/18/21<br />Today the sending unit stopped working. Been working great two times a week for church since I bought them.<br />Paired with me6 buds I have been happy.<br />I sent an email to the manufacturer, asking for help and a fix. Hoping they make good on this and keep me.<br />Considering some newer alternatives that came out… if they don’t keep me…<br />Will let y’all know.<br /><br />Original review 2/2019.<br /><br />Good overall value. I purchased this kit for use on my church worship team. I play electric and acoustic guitar and sing.<br />I did not use the provided in ear headphones as they are a cheap throw in. I purchased the m6 pro version 2 monitors for about $49 on amazon right away.<br />Pro’s-<br />Good price, sturdy receiver, decent carry case, sound quality 7-8 out of 10, no noticeable latency, pack comes with metal clip, uses AA’s and buttons made sense.<br />Con’s-<br />Battery door is cheaply made (feels like r.c. Car remote battery door, volume peaks on the receiver easily, occasional frequency spike (nothing painful or loud, just annoying), rear facing antenna on receiver, volume non on pack and buttons are a little Chincy feeling.<br /><br />Overall a good buy. I have a shure psm setup back in 2014 that I loved better than this but it was in the $550 range. That model came with cl2 monitors with were really nice.<br />It’s hard to compare this setup with the shure since it cost me $160+$49 monitors vs the shure at $550.<br />Great for church, not for a pro or a Whiney musician.<br />A big upgrade for me compared to sharing a wedge with other musicians and facing the constant monitor battles and stage volume.",[],B00Y4S5Z5O,B06XVX7BHJ,AGW7KXQT4TYUECT36WIHRS75F5IQ,1551123756786,1,True,2019-02-25 19:42:36.786
4.0,Fun Ukulele,"As a beginner, this was my first ukulele and I must say I think it is a pretty good value (I now own another soprano and a tenor).  Though I read a few other reviews citing tuning issues, I found this one stays in tune pretty well after the first week or so - you just have to give the strings time to stretch and note that the recommended &#34;gut&#34; strings take even longer (but sound a bit richer).  Plus, the design fits my style.  Given the price, I'd say if you like the style, its worth adding to your collection.  Lastly, its pretty durable and travels well!",[],B001SN7R5O,B001SN7R5O,AESNLMFUCMQBP2Q5NCJL44MC7B2Q,1379267488000,0,True,2013-09-15 17:51:28.000
1.0,"The bench itself is pretty nice, but the adjustable mechanics in this are ...","As other reviews have stated, it's cheap.  This didn't even last a month before one of the adjustable sides snapped and broke.  The bench itself is pretty nice, but the adjustable mechanics in this are junk and will likely break for any player who is not a small child.  My advice is to pass on this and find something with sturdier reviews.",[],B01CKTOSGK,B01CKTOSGK,AG47LK6HWYIPWWYEFYBHFZPIE7XQ,1505130876111,5,True,2017-09-11 11:54:36.111
3.0,"Useless manual, poor support, NOT for beginners","How Donner can advertise this as for beginners, I have no idea, because the absolutely useless user manual and obscure hoops you have to jump through to secure a copy of Donner's editor are ridiculous. Any beginner who buys this will have a LOT of work ahead of them, not to mention a learning curve if you've never set one up before.<br /><br />The product listing mentions the editor multiple times, but the manual says nothing about it and it's nowhere to be found on Donner's website. Another reviewer reported having to cast an arcane series of spells to get it. I still haven't been able to secure one. If it works and is useful, I can't say.<br /><br />I DID get it somewhat working in FL Studio and Reaper, but not to its full capabilities and with no help from anything that was in the box.<br /><br />Check the manual? Nah. The manual is useless. Just a few pages for each language and all it does is give brief, vague descriptions of each button. It gives you no real idea of how to use it, what the functions are, etc. If you've never used a MIDI pad before you will be 100% lost.<br /><br />On the plus side, it feels well made, the action on the pads is good, it's got a few programmable pads and faders, and it's VERY portable. You can easily take this to gigs, jam sessions, on a vacation, or whatever else. As a physical product, it's well made and feels good to interact with. Building some basic beats in FL Studio felt pretty seamless, once all the other hoops were jumped through.<br /><br />I only wish Donner had done a better job of making this accessible, because that ""for Beginners"" part in the product listing? Complete nonsense.",[],B01GYK2CKK,B01GYK2CKK,AEVQNKERDSNYGGH7SBYHJKEWAQDA,1649698471686,1,False,2022-04-11 17:34:31.686
5.0,Worth the money,This works great on my Takamine,[],B01H6YM1Q8,B07JHNJYBZ,AFCIVGZPALUACSJFAOLQGNO5Y3ZQ,1646667109689,0,True,2022-03-07 15:31:49.689
3.0,Doesn’t stay tuned,It looks really nice and the wood looks good its a nice size HOWEVER it has not stayed tuned for more than 10 minutes if that. I had to tune this thing after every few chords! Which makes it super hard to learn when you have to restart and the chords sounds different each time. I gave up I might as well return it. Actually really disappointed.,[],B01M1L6OSX,B09RK771GP,AGEKHU3VP3RGLAJMRWR4XAT4KZJA,1589263048014,3,True,2020-05-12 05:57:28.014
5.0,Overted a crisis this time.,Good mic for the money. Pins 1 and 3 were shorted out.,[],B078H33C1W,B078H33C1W,AE2ANFLURGOORIQISCO7NLDSS2TA,1601424533843,1,True,2020-09-30 00:08:53.843
5.0,Five Stars,Great tuners I really like that it doesn’t have the bulky tightening knob.,[],B00EB11NHS,B00EB11NHS,AGZB66DVZ3P3V3JTTJYOTGMOZAGQ,1516906488823,0,True,2018-01-25 18:54:48.823
5.0,Comfortable,Works great,[],B0002D0E92,B09V91H5XM,AHYOM4NCOV423ECSTAML25PDUVOQ,1480722543000,0,True,2016-12-02 23:49:03.000
5.0,Badass,Love this pedal I use it the most I would say for leads,[],B074PR7XD7,B0BX8VJYMD,AFBJTTX7YNIDNL6IMP27RLO76PNA,1582325424092,3,True,2020-02-21 22:50:24.092
5.0,The best pad saver.,"This is a quality pad saver. It does the job very well, and doesn't shred inside you sax.",[],B0007XE8YO,B07B4ZZVDV,AG3ARKNABN776NHSMM4HGPPEJVWQ,1509471163470,1,True,2017-10-31 17:32:43.470
5.0,Makes the Rode Smart Lav Work with Wireless Go,Makes the Rode Smart Lav Work with Wireless Go,[],B00L6C8PNU,B07L76YQKD,AFAIOFEGXAFW4X5WBYFV4YG4WOJQ,1580768202046,0,True,2020-02-03 22:16:42.046
5.0,Very nice!,This stand is great! Perfect for when my step daughter is practicing her violin. It folds and stows away easily,[],B003LTJ404,B074FL1CP1,AFTE5XD2S3QREYHFKH7X2ZWZFTGQ,1386101887000,0,True,2013-12-03 20:18:07.000
5.0,Behringer rocks for price and value,I could spend $200 -for a Sans Amp Bass Driver 21 or pay $30 for a Behringer.  It gets all of the guitar signal to tape or memory unit and has effects built in.,[],B000KIPUQG,B07ND4BBX3,AHRJPC7BBGEEZEXDYVD2D6XQX6YA,1557172948829,0,True,2019-05-06 20:02:28.829
5.0,Great head thank you :),Thank you it's perfect..,[],B000EENMAM,B07F3JHK4S,AHMIK6TM7QK236FTGWPHTMIGERHQ,1478845804000,0,True,2016-11-11 06:30:04.000
1.0,Don't waste you money!,Poor quality. Mine didn't last much more than 6 months with infrequent use.,[],B0019H6750,B0BJ3BBTXH,AGICDPC64HPJDNJ3ADOXEY35LPPA,1484405325000,1,True,2017-01-14 14:48:45.000
2.0,Power Button Fail !,Ok so When i Got The Behringer Europower EPX4000 Power Amplifier the botom of the box was falling out.. i unpacked it it had good packing first the box it was shiped in then a Behringer box then a white box i like it when there are alot of boxes so thats a pro but i turned it on to test it it worked fine until it was time to turn it of the power button was stuck first i tuned it off via my power strip then i messed around with it and with visegrips i got the button in the off poss. i think the problem is that the hole was to small for the button (yes that is what she said ) anyway there sending me a new one and the defect is going back i still encourage you to buy this amp other than that it is fine. BIG BASS if anyone has this problem comment on this.,[],B0050ANQX8,B0050ANQX8,AGPW4RFLP6T2YZNFNMSRUGSIEDUQ,1325019691000,4,True,2011-12-27 21:01:31.000
5.0,Very good,I bought these and the 10s. They’re both about the same honestly. They look almost identical and the sound isn’t much different. They strum about the same. Not difficult at all. Some heavier strings really need to be plucked. My daughter is learning so lighter strings are easier for her. Easily to install and sound great. Worth the money. Cheaper than the local stores by leaps and bounds.,[],B0002DUS8E,B09M7F7LFB,AE6H7Y5N7RTFJDP6PNAPMJ2UEWVQ,1656773625868,1,True,2022-07-02 14:53:45.868
5.0,"Beautiful strap, looks even better in person","Beautiful strap, looks even better in person. The nylon material is not a thin sheet, it is thick but very flexible. I have mine on an acoustic guitar (pretty light) and I imagine this strap could support a significantly heavy guitar, perhaps even bass. Will be purchasing one that is themed on my home state when I begin my Jazzmaster project. I am sold on Buckle Down!",[],B01AYOICR4,B01AYOICR4,AGXHQPPBKPH7L76N6SJGGWUNORRQ,1516747876914,0,True,2018-01-23 22:51:16.914
1.0,One Star,This bodhran tore up very easily without excessive use.,[],B009ZHW6LK,B009ZHW6LK,AGEIU6JEEEV7E5KMEH3VSZHIKRZQ,1467484752000,0,True,2016-07-02 18:39:12.000
5.0,"Great product, works well on the instrument.",Very happy with the tuner.  Works much better than the old original friction tuner.  Matched the existing pegs very well.,[],B005SUT0BC,B005SUT0BC,AG6BKORDU7DJNFH4ZZHXPPNLIKNQ,1522948612804,1,True,2018-04-05 17:16:52.804
5.0,Me encantó,Me encantó,[],B08JGCV2Q7,B09JST5WNP,AHBEMKU7Q7E35OR2D5O3V4JVLDQQ,1643524166164,0,True,2022-01-30 06:29:26.164
4.0,Good Microphone for the Money,Good Microphone for the money.<br />Printed instructions are out dated for current Windows 10 version (That is understandable with Microsoft's continual tinkering with OS) and it took awhile to adjust the level high enough to hear any output from the microphone. So be prepared for no output on initial installation  Microphone has low end response in a little lacking. -3dB @ 100Hz.<br /><br />With level adjusted it is working well.  i would recommend as a good value.<br /><br />Ratings requested a value for thickness.  I don't understand how to rate the thickness of a microphone.,[],B08B8B19R7,B08B8B19R7,AH6TEYRLLWM77IMK7HFT24BZZ3XQ,1607709672193,1,True,2020-12-11 18:01:12.193
5.0,Better then u might think.,Better then I expected awesome display little to no feed back a crisp clarity.,[],B07TBN6TSL,B07TGX7K5Q,AEIRORPQVYEJG73PT6KS2AD2BN4A,1613923580450,0,True,2021-02-21 16:06:20.450
5.0,Great Product!,"This is just what I needed to solve a recurring neck problem.  All my sax strap pain is gone, and I can now practice longer.",[],B005J3EZZY,B005J3EZZY,AFZVHRYYBVWXGDC5MPKC35P7XAHQ,1464018347000,0,True,2016-05-23 15:45:47.000
5.0,Thumbs up,Works great for my fender amp.,[],B00HWRDSVM,B08FC4P2F6,AHRNXSJ3GDTJNBQPXWXNPPGHED6A,1481989919000,2,True,2016-12-17 15:51:59.000
4.0,Four Stars,Love it wish it came in 3&#34; width,[],B00U73UNE8,B00U73UNE8,AEZFSY74CTM2GXINVAO4YIPXI45Q,1500485577246,0,True,2017-07-19 17:32:57.246
5.0,Impresionado!!! Me encanta el sonido!! 10/10.. pero si hay que mejorar en la construcción.,[[VIDEOID:a2390cd73beee3d0b2d22cd0b5a005fb]],[],B08JCVDGKW,B08JCVDGKW,AGF3DWIJ5ZUZKK3FEIUDI5AZYGLQ,1634064789278,0,True,2021-10-12 18:53:09.278
3.0,Top surface cover/trim piece ALWAYS pops off,"Mechanically this thing is pretty solid, Its super easy to pick up and take on the road to your destination. Scratch at home and at work with this thing, Only downside is the top of it doesn't recess correctly to fit flush onto the top of the turntable and it pops up A LOT during use, I even glued it in all four corners AND tried to make it fit better by popping it in with a tiny pocket screw driver. Im an automotive tech for a living so I deal with things having a perfect/imperfect fit on a daily basis so this really bugs me but eh, it does what its supposed to and I have fun with this thing.",[],B01LEZMDH2,B01LEZMDH2,AFBUSXRDXY364LPJQUWHXKPKCB3Q,1485487539000,6,True,2017-01-27 03:25:39.000
5.0,Best Wireless Mic I've Purchased!,I use this for YouTube videos and the sound is amazing. It doesn't sound like I'm even wearing a microphone... Highly Recommend!,[],B0B8RFV5GR,B0B8RFV5GR,AGYEBVLMXV4ESQHSTFC5SEOVOA7A,1675630002575,1,True,2023-02-05 20:46:42.575
5.0,Very fun and versatile.,"Super good for an introduction to the synth world, even though some say this is a toy it's super viable as a real instrument. Very satisfied.",[],B01DAIVXHM,B01MSJW92G,AFNF32UHEAATAGBTQGCEU7GNA2OQ,1607123324116,0,True,2020-12-04 23:08:44.116
5.0,Great item for turntables and doggies!,"Makes my records sound beautiful! I also use it to measure the crumbs my dogs leave on the floor, so I can charge it back to them.",[],B07F3YCYPK,B07F3YCYPK,AF42BKCNSQETP3I4QSOSLJIKVYNA,1553294981778,1,True,2019-03-22 22:49:41.778
4.0,Four Stars,Does what I needed!,[],B002X8Y4SQ,B08SJY4T7K,AH7POC4WZB5HZE4SG55PJQUVDICA,1412514654000,0,True,2014-10-05 13:10:54.000
3.0,Three Stars,Nice for the $$,[],B00WGD672E,B07B6NM18L,AGIKJENNBOZLZCN3EHN63YWEMZ7Q,1476389596000,2,True,2016-10-13 20:13:16.000
5.0,Great portable microphone for iPad and iPhone,"The sound quality is amazing on these.  I had another microphone that just doesn't compare to the sound quality on these.  My son does a lot of videos on YouTube as well and after hearing these he now wants a pair.  Great quality and great sound, definitely recommend.",[],B0B7NBM3KM,B0B7NBM3KM,AFQ6UPU7LNS3WX5O3EYT2DHX2U2A,1663612881278,0,True,2022-09-19 18:41:21.278
5.0,great item,Came in well before the estimated time and works swimmingly with my devices.,[],B00G35U9Z2,B00G35U9Z2,AFGP6NLLRVVTDYEGBCCB4PACPYDQ,1440707660000,0,True,2015-08-27 20:34:20.000
5.0,lOVE IT,So much better than MASINGO,[],B07V5LJH2B,B07V5LJH2B,AHGXEKYLRGXZOXDRGFTS3USRABCQ,1674599680574,1,True,2023-01-24 22:34:40.574
5.0,Love it,Love this. Seems well made. Beautiful design and it holds my guitar with no problems.,[],B00DEJQ4W2,B00DEIGAP4,AENI7OCA44OPD5AYJKLT4GGVJ42Q,1466150786000,0,True,2016-06-17 08:06:26.000
5.0,Five Stars,Awesome!,[],B006WAAX8G,B09396NY1C,AESAZ33B67ST4GVKP3GBVO6WKHOQ,1440793945000,0,True,2015-08-28 20:32:25.000
1.0,Who Knew Synthetic Reeds Could Warp?,"Go with a Legere reed if you can afford it. These reeds really are just like cane reeds in one way: they WARP! That's right, when they've been played for a little bit, they warp just like a low-quality cane reed, crinkled like a Japanese fan! I thought the theory behind synthetic reeds is to not have to buy reeds as often! The tone quality is harsh, brittle and thin with my set-up. Avoid! Spend the extra $ and get a high-end brand.",[],B01B3VWHFU,B01B3VWHFU,AFSRUTCOXUJ3NIMYCYLUGWLDLM6A,1484438067000,0,True,2017-01-14 23:54:27.000
5.0,Microphone for gaming,Mic works great!  Quality good,[],B08G8WH435,B0C3QH861T,AES5AO74AH5IBORA7BFWFDYPXGZA,1672279451929,0,True,2022-12-29 02:04:11.929
3.0,Mediocre item,"I think the product doesn't look as appealing as I expected, but it works fine. I would say that considering the price I would expect something better, but I was not very disappointed in any sense. It's okay for a beginner pick.",[],B0002D0CH6,B09RJZSQML,AGYH4Z3FJ35SICAB2P2T2AYYORFQ,1326426404000,0,True,2012-01-13 03:46:44.000
5.0,Awesome Product.,Nice addition to my E-Drum Set.Think I will get another for the other side.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C10uAA5-A-S._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C10uAA5-A-S._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C10uAA5-A-S._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1Ug+17cTIS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1Ug+17cTIS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1Ug+17cTIS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B01K7G2Y46,B0B8RCNK9B,AEAONLYR64KS7CG5ADDCFBW2U23Q,1622331788441,0,True,2021-05-29 23:43:08.441
5.0,Great Buy,I have keyboard that I needed to use at a funeral but lost the cord. I  found this at a great deal and is fantastic!!!,[],B01IBL4HGW,B01IBL4HGW,AEXQ3R7ANWY2QBGNB4GYW5GOZXXQ,1652239386132,0,True,2022-05-11 03:23:06.132
5.0,Sturdy!,Very well made scissor arm. Probably the best on Amazon since I’ve tried 3 others already from different brands. It is sturdy & I am able to move it easily wherever I please for better reach. Will definitely buy again!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71C+ijZM3yL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71C+ijZM3yL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71C+ijZM3yL.jpg', 'attachment_type': 'IMAGE'}]",B01L3LL95O,B08R5M2FGY,AH7QXCVE376G4QWU3SUP3X56FNTQ,1591392191555,0,True,2020-06-05 21:23:11.555
5.0,Great sound quality and great price,Great sound quality and great price.<br />I use them in a home studio for personal recording and they are clear as a bell. Bass response is important to me for good mixing and the LyxPro does not disappoint.,[],B074W8M2PJ,B07K2J841D,AHYBFLBT22B2J6WFTI2M4MU6KB5A,1508690452561,1,True,2017-10-22 16:40:52.561
5.0,Grateful,Works. No problems.,[],B00JPT7FNW,B00JPT7FNW,AGK3BKXAMZEZ6YXPRZHVRBTXZZJQ,1419041704000,0,True,2014-12-20 02:15:04.000
5.0,Great Product!,Great product! The only this is that one of the screws broke after 10 min of use. Did not matter easy replacement.,[],B01JTOK5DE,B01M2XPNLC,AF3XCQUF7P44H6XM4MACP2IFR2GA,1480656197000,0,True,2016-12-02 05:23:17.000
2.0,Very Disappointed,it did not tune  instrument. G string tuning peg just turned n turned without making the string tighter. Seems more of a toy than an instument.,[],B07T59HP97,B07T59HP97,AHBCXH6XN74OS3R64RI6ZCXZ55BQ,1587765290388,0,False,2020-04-24 21:54:50.388
1.0,Wrong power supply shipped,Wrong power supply.  Not as advertised.  I bought this in March and waited until July to open.  My fault for trusting that correct item was shipped.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/81yBN1B9BrL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81yBN1B9BrL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81yBN1B9BrL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08CZ9XRRL,B08CZ9XRRL,AEP77DJS2VE6SPP7Y3YCMDTKRX2A,1627141071404,0,True,2021-07-24 15:37:51.404
3.0,Three Stars,Ok not bad..',[],B0002DUPZU,B0BFKQ9QXD,AFUOFV47V5BYDFIFJ2LUALAATJDQ,1469837763000,0,True,2016-07-30 00:16:03.000
5.0,FINALLY!!!!!!!!,"I have been looking for a stand with a second tier that I could adjust vertically for a very long time. This is perfect - sturdy. well made, easy to adjust, super stable, and almost perfect in design. My only issue was their weren't enough holes in the vertical adjustment of the second tier, which could be easily fixed by putting 5 more holes in the upright. SUPER PRODUCT - and on top of all that it's packed well insulated in TWO boxes. Super job QUIKLOK!!!!",[],B003R7KVAM,B0BK6SKJNH,AH623FQOILQT6LDKZEZWGIADUDNQ,1564410139960,2,True,2019-07-29 14:22:19.960
5.0,Wonderful Tenor,"After researching different tenor models, I put this on my Wishlist and my husband got it for me as a birthday present.  While I've been playing ukulele for about 5 years, this is my first Cordoba and first tenor.  As a small woman, I was concerned the frets might be too far apart for me, but it's actually quite comfortable to play. And what's most important, the tone is beautiful, warm and mellow.  I am very happy with this instrument.",[],B007SQZKAO,B08939YV6N,AEV5YPIBUKBPOGXV64EBBCDCXI7A,1624912941741,0,False,2021-06-28 20:42:21.741
4.0,Great for beginners,"This guitar is a good starter guitar, it has everything you need to get going. Don't be too dissapointed by the sound quality, you are basically getting the whole thing for the price of a used amp.<br />I would suggest replacing the strings to help improve the sound if you are on a budget.",[],B08ZHGPP63,B0BRQYCSGH,AEBRY6KFGOJ5IDANGFRNDOPJQXUA,1673280034082,1,True,2023-01-09 16:00:34.082
5.0,Old school,Gives the old bass drum sound I was looking for.,[],B0042X9P7K,B0042X9P7K,AETKLYZP43X3OMGZJCBYUTNKF7ZQ,1507084237747,1,True,2017-10-04 02:30:37.747
5.0,solid performer,it was more than I knew. I can play with it on my clarimet with much fewer squeeks than a wooden reed.,[],B0079HI2AW,B0C4TBSC7X,AFZKIPCC4LJW2DCG6VM4LSVN4QPA,1580704565005,1,True,2020-02-03 04:36:05.005
5.0,Pleased with it,"Very happy with this choice. The details that set it apart for me: the good rubber on both sides of the clamp to secure to and protect my desk, the pop filter is a dual screen, and how simple and easy the rotation is. I also like that they value added the Velcro straps for cords for my microphone.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B16k2uDuasS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B16k2uDuasS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B16k2uDuasS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B088NH231K,B09681W9KV,AGDSIUQ7RZZ32DVXFU3J6TFQK56A,1620868981891,0,True,2021-05-13 01:23:01.891
2.0,Not Strong,The front piece broke off real easy.,[],B00KYDVIHM,B00KYDVIHM,AEGZREB7K2TUOJPJ76DUTW5ATHRA,1496775019000,0,True,2017-06-06 18:50:19.000
5.0,The battery is very reliable...,"Very happy...product illuminates music in a dim corner of the stage and makes even tiny font ""seeable""...Battery lasted for many 2 hour sets...",[],B014F1UKI6,B014F1UKI6,AFOBUQYVCPK2SAIFKLNNLIIR5NRA,1554397282724,0,True,2019-04-04 17:01:22.724
1.0,The pick is too large,The pick is too large and makes playing feel awkward. I would love it if it came in a smaller size,[],B00X6EXX3I,B09RHNXJMW,AE6M5QBC773KXJQ7J5DZ2AOB63CQ,1620275024657,0,True,2021-05-06 04:23:44.657
1.0,Not Very Accurate,"I was expecting big things from D'Addario and was very disappointed. Even though I clamped this thing firmly to the headstock, it was hard to get an accurate reading. Sometimes you had to use a plucked note and sometimes you could use a harmonic but it was never consistent. It also had significant troubles on the low E and  would not center or recognize the note. I like D'Addario stuff and use their strings all the time but in this situation a Shark works much better.  Sorry",[],B005FKF1PY,B0BPLFP5P6,AEFWCOSTMIQGWLEMHOOOX3ZLP6XQ,1520402164622,4,True,2018-03-07 05:56:04.622
5.0,Excelente bongo sonido perfecto,Me encanta el sonido,[],B001R2IX7C,B091XQVZTW,AEBL2THRFK4FJPTJ4PXX3N5WEQYA,1600043032225,0,True,2020-09-14 00:23:52.225
5.0,Five Stars,"great price, shipped quickly",[],B00UQHLNDK,B00UQHLNDK,AENHHU66UXCOB7YLMV6SXBXAOUDQ,1505755574979,0,False,2017-09-18 17:26:14.979
5.0,Very good buy,"I bought these pads for my Shure SRH-440 headphones. I read a lot about these pads, and they were supposed to be really good. So when mine got worn out (they aren't made out of the same material), I ordered these. When I received them and installed them, I was shocked. It just felt so good on my ears. They weren't hard on them, and they seemed more spacious. I didn't really notice a difference in the sound, but I'm not an audiophile.<br /><br />I wholeheartedly recommend them if you have a pair of 440s!",[],B002Z9JWZS,B00B9BOHVW,AFE73UJZC63Q2XTH56OMLUGQH5FA,1356618747000,0,True,2012-12-27 14:32:27.000
5.0,High quality,I love this thing. Very high quality and comfortable to boot. Reasonably priced.,[],B01LLFF6Q0,B0BYYGJ2CF,AGAVGNJPSIIJYPSN7KCI7O5UQ4TA,1551025545005,0,True,2019-02-24 16:25:45.005
4.0,Love it,It took me a while to learn how to use. This is a great product,[],B01A6B0ICC,B0B7896KQT,AG62GGERNXC3H5BSBJW2ZZPD6Y4A,1614569457607,1,True,2021-03-01 03:30:57.607
4.0,Fragrant but complete,"The pot bracket and roller knobs aren't included for the rhythm circuit, but I supposed this is understandable since most wiring kits don't include hardware. Otherwise it's a complete set of quality parts. It would be nice if they included wiring in a few other colors since it's a busy circuit, but I just tagged the ends of white wire with blue red and green sharpies to help keep track of the runs. One odd thing is the kit literature came absolutely doused with cologne, even after airing out in the detached garage for a month it was still overwhelming, so I downloaded and printed out a separate set of Fender reference instructions from the Tone Shaper website.  The instructions are good, but it took me a while to figure out that the thick center bar on the 3 way toggle is the ground connection, and the volume pot is wired to the 2 lugs below that.",[],B00ZW7LK96,B00ZW7LK96,AF3IXQ3AVG6SCL2OMXPGVDXFJVSQ,1635694496718,3,True,2021-10-31 15:34:56.718
5.0,Great,Great.,[],B00XQCRR5U,B09857JRP2,AEP5Z7ZEAVQAXCR2J74Y7LBZ5LMQ,1578241281840,0,True,2020-01-05 16:21:21.840
5.0,Best Distortion Pedal!,"I do believe that this is the best distortion pedal, EVER! More versatile than you would think with only 3 knobs!",[],B003MVTFMI,B003MVTFMI,AFUWTJDTZNS7PHC6TLQT5JL6YFPQ,1347639692000,1,True,2012-09-14 16:21:32.000
